Address,Neighborhood,Ward,Description,ZipCode,Usage,Lot Square Feet,ParcelId
4921 S COMPTON AV,Dutchtown,25,1 Story Brick Two Family Flat,63111,Residential,7830,28040001900
5062 DR MARTIN LUTHER KING DR,Academy,26,2 Story Brick Attached Row House,63113,Residential,2033,37880006000
1221 MONTCLAIR AV,West End,26,2 Story Brick Two Family Flat,63112,Residential,2509,38090401800
6052 MAPLE AV,West End,26,2 Story Brick Residence,63112,Residential,2640.139305,49120000300
1222 TEMPLE PL,West End,26,2 Story Brick Residence,63112,Residential,2687.841705,38150800700
5243 CATES AV,Academy,26,2 Story Brick Two Family Flat/Attached Rowhouse,63108,Residential,2966.2586515,48480002000
1437 ARLINGTON AV,Hamilton Heights,26,2 Story Brick Residence,63112,Residential,2987,38030302000
1336 SEMPLE AV,Hamilton Heights,26,2 Story Brick Two Family Flat,63112,Residential,3111.8978305,38010300600
1208 BLACKSTONE AV,West End,26,2 Story Brick Two Family Flat,63112,Residential,3237,38150700300
1332 SEMPLE AV,Hamilton Heights,26,2 Story Brick Two Family Flat,63112,Residential,3250,38010300400
6036 SUBURBAN AV,West End,26,2 Story Brick Two Family Flat,63112,Residential,3649,38300100300
1232 CLARA AV,West End,26,2.5 Story Brick Residence,63112,Residential,3656.722196,38090400800
1328 BELT AV,Hamilton Heights,26,2 Story Brick Two Family Flat,63112,Residential,3734,38010400500
6016 SUBURBAN AV,West End,26,2.5 Story Brick Residence,63112,Residential,3828,38300101100
1374 SEMPLE AV,Hamilton Heights,26,2.5 Story Brick Two Family Flat,63112,Residential,3893.182249,38020300700
1378 SEMPLE AV,Hamilton Heights,26,2.5 Story Brick Residence,63112,Residential,3897.6517795,38020300800
5162 PAGE BLVD,Academy,26,2 Story Brick Residence,63113,Residential,4125.0195925,51490000900
5128 MINERVA AV,Academy,26,2 Story Brick Residence,63113,Residential,4513,37920003000
5941 BARTMER AV,West End,26,Half of 2 Story Brick Four Family Flat,63112,Residential,5196.74,38301102300
5149 MINERVA AV,Academy,26,2 Story Brick Residence,63113,Residential,5221.757327,37930004500
5138 WELLS AV,Academy,26,2 Story Brick Residence,63113,Residential,5332,37940001500
5706 VERNON AV,West End,26,3 Story Brick Residence,63112,Residential,5372,38631801200
1377 UNION BLVD,Hamilton Heights,26,2 Story Brick Two Family Flat,63113,Residential,5382,37990002700
5862 BARTMER AV,West End,26,2 Story Brick Residence,63112,Residential,5433,38280001200
1383 SEMPLE AV,Hamilton Heights,26,2 Story Brick Residence,63112,Residential,5693.163018,38020402100
5330 WELLS AV,Hamilton Heights,26,2 Story Brick Two Family Flat,63112,Residential,5759.2533505,37980002100
1375 SEMPLE AV,Hamilton Heights,26,2 Story Brick Four Family Flat,63112,Residential,5781.591709,38020402400
5259 PAGE BLVD,Academy,26,2 Story Brick Residence,63113,Residential,6147,37920006100
1491 ARLINGTON AV,Hamilton Heights,26,2 Story Brick Residence,63112,Residential,6250,38040001700
5945 BARTMER AV,West End,26,Half of a 2 Story Stone and Brick Four Family Flat,63112,Residential,6345,38301102400
5858 ETZEL AV,West End,26,2.5 Story Brick Residence,63112,Residential,6500,38270000700
5218 MINERVA AV,Academy,26,2.5 Story Brick Residence,63113,Residential,6769.78998,37920001000
6009 BARTMER AV,West End,26,2.5 Story Brick Residence,63112,Residential,7133.5786075,38300101910
5835 BARTMER AV,West End,26,3 Story Brick Residence,63112,Residential,8130,38270002200
5430 PAGE BLVD,West End,26,3 Story Brick 12 Unit Apartment Building,63112,Residential,9125,48620000400
5138 ROBIN AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,1800,53940002000
5541 GILMORE AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,2737,51350001650
6013 GARESCHE AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,2772,53470002900
5221 ROBIN AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,2908,51230003700
5220 THRUSH AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,2998,55300000700
5916 LAURA AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,3000,53520001200
5079 CLAXTON AV,Mark Twain,27,1 Story Frame Residence,63120,Residential,3001.3881535,55570003900
5066 ARLINGTON AV,Mark Twain,27,1 Story Frame Residence,63120,Residential,3002.8522775,55570002000
5922 LALITE AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3010.9188465,53500001700
5258 BEACON AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3031,55320001700
5430 BEACON AV,Walnut Park East,27,1.5 Story Brick Residence,63120,Residential,3031,55270001700
5264 BEACON AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3032,55320001900
4559 DAVISON AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3033,53170004000
5925 LALITE AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,3048.8035525,53490003500
5024 EMERSON AV,Mark Twain,27,1 Story Frame Residence,63120,Residential,3056,55560001000
5922 THEKLA AV,Walnut Park West,27,2 Story Frame Residence,63136,Residential,3063.760212,53560000900
5412 GENEVIEVE AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3086.3783845,55280000400
6025 EMMA AV,Walnut Park West,27,2 Story Brick Residence,63136,Residential,3113,53440003300
5087 CLAXTON AV,Mark Twain,27,2 Story Frame Residence,63120,Residential,3125,55570003600
5925 EMMA AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3125,53590002900
5518 GENEVIEVE AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3125,55250000600
5519 BEACON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3125,55250002700
5473 BEACON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3125,55280003200
5441 GENEVIEVE AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3125,55290003900
6008 EMMA AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,3125,53450002000
6037 GARESCHE AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,3125,53470003400
4941 EMERSON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3125,52930003600
5975 THEODORE AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3125,53480004400
6040 EMMA AV,Walnut Park West,27,2 Story Frame Residence,63136,Residential,3125,53450001000
5483 GENEVIEVE AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3125,55290002500
5209 GENEVIEVE AV,Walnut Park East,27,1.5 Story Frame Residence,63120,Residential,3125,55300005000
5273 BEACON AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3125,55310002600
5972 THEODORE AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3125,53490001000
6050 LUCILLE AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,3125,53460000700
5035 CLAXTON AV,Mark Twain,27,1 Story Brick Residence,63120,Residential,3125,55570005500
4961 ARLINGTON AV,Mark Twain,27,2 Story Frame Residence,63120,Residential,3125,55600002200
5266 THRUSH AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3125,55300002200
4961 BEACON AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3125,53200002800
5459 GENEVIEVE AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3125,55290003200
5248 GENEVIEVE AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3125,55310001400
6038 THEKLA AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,3125,53470001200
5931 THEKLA AV,Walnut Park West,27,2 Story Brick Two Family Flat,63136,Residential,3125,53570002100
5019 ARLINGTON AV,Mark Twain,27,1 Story Brick Residence,63120,Residential,3125,55560006200
5055 CLAXTON AV,Mark Twain,27,1 Story Frame Residence,63120,Residential,3125,55570004800
5935 THEODORE AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3125,53480003200
5056 ALCOTT AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3125,51380001900
5443 GENEVIEVE AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3125,55290003800
6056 SHULTE AV,Walnut Park West,27,2 Story Frame Residence,63136,Residential,3125,53430000600
5940 LUCILLE AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3139,53570000600
5920 THEODORE AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,3161,53490002500
5826 SALOMA AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3187,53900001000
5230 GENEVIEVE AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3222.0572585,55310000900
5035 ARLINGTON AV,Mark Twain,27,1.5 Story Brick Residence,63120,Residential,3225,55560005700
5071 BEACON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3266,53230002500
6031 LUCILLE AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,3267.5492625,53450003300
5628 ACME AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,3297.67,54570000800
6011 HARNEY AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,3298,53430003000
5269 DAVISON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3328,55320002700
5948 SHULTE AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3333,53600000700
5070 GENEVIEVE AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3353.71266,53230002000
6051 SHULTE AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3417.64015,53420001900
5324 EMERSON AV,Mark Twain,27,1 Story Brick Residence,63120,Residential,3428,53300000800
5716 ACME AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,3450,54560000500
5585 ERA AV,Walnut Park West,27,1.5 Story Brick Residence,63136,Residential,3450,57880002700
5111 ROBIN AV,Walnut Park East,27,1.5 Story Brick Residence-Fire Damaged,63120,Residential,3457,53930001650
5446 PLOVER AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3462,51240001300
4980 WREN AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3463,53980002200
5477 THRUSH AV,Walnut Park East,27,1.5 Story Frame Residence,63120,Residential,3463,51240002500
5435 THRUSH AV,Walnut Park East,27,1.5 Story Frame Residence,63120,Residential,3463,51240003700
5448 GILMORE AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3463,51270001200
5708 W FLORISSANT AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3500,51330001900
5961 SHULTE AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3521,53610001400
5322 ARLINGTON AV,Mark Twain,27,2 Story Frame Residence,63120,Residential,3541.131102,53290000800
5763 FLOY AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3541.2233685,55890003000
5218 ORIOLE AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3545.44,54140000500
6135 SHERRY AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3545.4776895,48870003100
5247 GILMORE AV,Walnut Park East,27,1.5 Story Stucco Residence,63120,Residential,3558,54140003200
5214 DAVISON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3612,55690000500
5042 BEACON AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3630,52320001500
4907 DAVISON AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3639,52910004900
4939 DAVISON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3639,52910003900
5527 DAVISON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3645,55260002500
4706 BEACON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3658,53170000500
5401 PLOVER AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3674,51250004700
5334 ARLINGTON AV,Mark Twain,27,2 Story Frame Residence,63120,Residential,3679,53290001200
6030 EMMA AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3703.417302,53450001300
4730 BEACON AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3738,53170001300
5338 ARLINGTON AV,Mark Twain,27,1 Story Brick Residence,63120,Residential,3750,53290001250
4968 DAVISON AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3750,52920002300
5251 EMERSON AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3750,55680003400
5540 ALCOTT AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,56310001100
4942 GENEVIEVE AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,53200001100
5270 ALCOTT AV,Walnut Park East,27,2 Story Brick Residence,63120,Residential,3750,55680002200
6069 LUCILLE AV,Walnut Park West,27,2 Story Frame Residence,63136,Residential,3750,53450004300
5045 GENEVIEVE AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,53220002900
5210 DAVISON AV,Walnut Park East,27,1.5 Story Frame Residence,63120,Residential,3750,55690000400
5249 EMERSON AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3750,55680003500
5060 DAVISON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,51390000800
4712 GENEVIEVE AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3750,56710001000
5229 ALCOTT AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,3750,55690004300
5048 THRUSH AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,53220001100
4932 ALCOTT AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,52930001100
4951 EMERSON AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3750,52930003200
4930 ALCOTT AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,52930001000
4709 GENEVIEVE AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3750,56720105300
5352 ARLINGTON AV,Mark Twain,27,2 Story Frame Residence,63120,Residential,3750,53290001600
4752 GENEVIEVE AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,56710002300
5015 BEACON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,53230004100
5004 ALCOTT AV,Walnut Park East,27,1.5 Story Frame Residence,63120,Residential,3750,51380000200
4946 ALCOTT AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,52930001500
4714 GENEVIEVE AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,56710001100
5516 ALCOTT AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750,56310000400
4748 THRUSH AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750.026678,56720102200
4737 GENEVIEVE AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3750.069569,56720104500
5264 ALCOTT AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3755.334744,55680002000
5414 CLAXTON AV,Mark Twain,27,1 Story Brick Residence,63120,Residential,3781,50820000500
5037 DAVISON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3787,52320003500
5047 BEACON AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3788,53230003100
5521 DAVISON AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3854.6848395,55260002700
5306 ARLINGTON AV,Mark Twain,27,1 Story Frame Residence,63120,Residential,3878.152647,53290000200
5308 ARLINGTON AV,Mark Twain,27,2 Story Brick Two Family Flat,63120,Residential,3881,53290000300
6344 LAURA AV,Walnut Park West,27,1 Story Brick Residence,63136,Residential,3887,54880000100
5844 W FLORISSANT AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3966.74444,51370001500
5468 ORIOLE AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,3995,51280001800
4968 THRUSH AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,3997.3861465,53210002100
4919 EMERSON AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,4000,52930004200
5223 ROBIN AV,Walnut Park East,27,1.5 Story Frame Residence,63120,Residential,4016,51230003600
4947 GENEVIEVE AV,Walnut Park East,27,2 Story Brick Residence,63120,Residential,4052,53210003300
5942 HARNEY AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,4063,53590000900
5342 ORIOLE AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,4080,54140001900
4771 THRUSH AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,4140,54830002700
4711 THRUSH AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,4140,54830004600
4917 THRUSH AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,4145,53970004600
4912 PLOVER AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,4155,53970000400
5041 PLOVER AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,4155,53950002200
4758 PLOVER AV,Walnut Park East,27,1.5 Story Frame Residence,63120,Residential,4155,54830001800
5846 W FLORISSANT AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,4200,51370001400
5462 ORIOLE AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,4200,51280001600
4966 BEACON AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,4242,52910002200
5218 WREN AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,4292.9099525,51210000500
4525 ALCOTT AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,4375,53180003900
5123 ROBIN AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,4432,53930001200
5578 ERA AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,4532,57890001400
5242 GENEVIEVE AV,Walnut Park East,27,2 Story Brick Two Family Flat,63120,Residential,4546,55310001100
5219 WREN AV,Walnut Park East,27,1.5 Story Frame Residence,63120,Residential,4570,51220003900
5076 EMERSON AV,Mark Twain,27,2 Story Frame Residence,63120,Residential,4594,55560002700
5059 GENEVIEVE AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,4687,53220002500
5050 ALCOTT AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,4773.427689,51380001700
5039 GENEVIEVE AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,4799.652873,53220003100
4917 PLOVER AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,4847,53980004500
6211 NORTH POINTE BLVD,North Point,27,1 Story Brick Residence,63147,Residential,4900,57360004100
5962 SHULTE AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,5000,53600000200
5948 LALITE AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,5000,53500001000
5135 ROBIN AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,5263,53930001000
5541 PLOVER AV,Walnut Park East,27,2 Story Brick Two Family Flat,63120,Residential,5305.66,51320002300
5024 PLOVER AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,5540,53960000700
6057 LUCILLE AV,Walnut Park West,27,1.5 Story Frame Residence,63136,Residential,5625,53450004000
4947 BEACON AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,5625,53200003200
5420 THRUSH AV,Walnut Park East,27,,63120,Residential,5750,55290000800
6306 SHERRY AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,5832,54890001200
5986 THEODORE AV,Walnut Park West,27,1.5 Story Frame Two Family Flat,63136,Residential,5930.046844,53490000500
5742 SALOMA AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,5981.3,53900002200
5056 BEACON AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,5986.8939145,52320002000
5410 BEACON AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,6063,55270001000
5455 PLOVER AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,6233,51250002900
5535 PARTRIDGE AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,6247.863098,51370002000
6037 LUCILLE AV,Walnut Park West,27,1.5 Story Frame Residence,63136,Residential,6250,53450003500
5063 ARLINGTON AV,Mark Twain,27,1.5 Story Frame Residence,63120,Residential,6250,55560004900
6029 HARNEY AV,Walnut Park West,27,2 Story Frame Residence,63136,Residential,6250,53430003350
5249 GENEVIEVE AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,6250,55300003600
5969 SHERRY AV,Walnut Park West,27,2 Story Frame Residence,63136,Residential,6250,53500003900
5452 PLOVER AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,6358.4374695,51240001500
6014 LUCILLE AV,Walnut Park West,27,1 Story Frame Residence,63136,Residential,6378,53460001800
5007 THRUSH AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,6912,53960003100
5034 ROBIN AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,6921,53940000800
5038 ROBIN AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,6925,53940000900
5240 PLOVER AV,Walnut Park East,27,1 Story Frame Residence-Collapsing,63120,Residential,6925,51200001000
5216 WREN AV,Walnut Park East,27,1.5 Story Frame Residence,63120,Residential,6925,51210000400
5431 ROBIN AV,Walnut Park East,27,1.5 Story Frame Residence,63120,Residential,6925,51270003600
5225 WREN AV,Walnut Park East,27,2 Story Brick Four Family Flat,63120,Residential,6925,51220003700
5041 WREN AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,6925,53940002600
5036 WREN AV,Walnut Park East,27,2 Story Frame Residence,63120,Residential,6932,53950000800
5596 ERA AV,Walnut Park West,27,1 Story Frame Two Family Flat,63136,Residential,6990,57890001800
5249 PLOVER AV,Walnut Park East,27,1 Story Frame Residence,63120,Residential,6994.570197,51210003000
5434 PARTRIDGE AV,Walnut Park East,27,1 Story Brick Residence,63120,Residential,7000,51290001000
5514 ALCOTT AV,Walnut Park East,27,1 Story Brick and 1 Story Frame Residence,63120,Residential,7402.3536195,56310000300
6069 HARNEY AV,Walnut Park West,27,2 Story Frame Residence,63136,Residential,8125,53430004800

